image_name,mask_type,wsmse_tag,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim17,full,0,1,1,0.007,29.822209629115523,0.0911349207162857,47780.9453125,29.783148364863735,0.8552669286727905,0.09188111126422882,48172.1640625,0.019094467163085938,10011.0,0.007938385009765625,4162.0,0.010326385498046875,5414.0,0.0,0,0.11097557842731476,58183.1640625,5000,1000
othim18,full,0,1,1,0.007,29.660701886043014,0.09251424670219421,48504.109375,29.646684039574748,0.8518872261047363,0.09282256662845612,48665.7578125,0.020353317260742188,10671.0,0.008930206298828125,4682.0,0.0104522705078125,5480.0,0.0,0,0.1131758838891983,59336.7578125,5000,1000
othim19,full,0,1,1,0.007,26.396044822314234,0.20886638760566711,109506.140625,26.37182835041231,0.7567674517631531,0.20929281413555145,109729.7109375,0.018825531005859375,9870.0,0.008945465087890625,4690.0,0.009038925170898438,4739.0,0.0,0,0.22811834514141083,119599.7109375,5000,1000
othim20,full,0,1,1,0.007,26.213215407253347,0.20393666625022888,106921.546875,26.204951998497176,0.7495688199996948,0.20426839590072632,107095.46875,0.020521163940429688,10759.0,0.008884429931640625,4658.0,0.010784149169921875,5654.0,0.0,0,0.224789559841156,117854.46875,5000,1000
othim21,full,0,1,1,0.007,26.218687302024545,0.20889298617839813,109520.0859375,26.19963083311295,0.7524632811546326,0.21033185720443726,110274.46875,0.0185699462890625,9736.0,0.007905960083007812,4145.0,0.009916305541992188,5199.0,0.0,0,0.22890180349349976,120010.46875,5000,1000
othim22,full,0,1,1,0.007,29.260708866641338,0.10983066260814667,57582.8984375,29.235031668278936,0.8394250869750977,0.11013087630271912,57740.296875,0.021411895751953125,11226.0,0.00881195068359375,4620.0,0.011735916137695312,6153.0,0.0,0,0.13154277205467224,68966.296875,5000,1000
othim23,full,0,1,1,0.007,28.74187741150955,0.11760952323675156,61661.26171875,28.715186682513163,0.82039874792099,0.11810934543609619,61923.3125,0.020664215087890625,10834.0,0.008991241455078125,4714.0,0.010808944702148438,5667.0,0.0,0,0.13877356052398682,72757.3125,5000,1000
othim24,full,0,1,1,0.007,27.410355813290874,0.14553405344486237,76301.7578125,27.387033913826055,0.8067173361778259,0.1459784060716629,76534.7265625,0.020708084106445312,10857.0,0.008890151977539062,4661.0,0.010847091674804688,5687.0,0.0,0,0.16668649017810822,87391.7265625,5000,1000
othim25,full,0,1,1,0.007,25.88669172979716,0.22942258417606354,120283.5078125,25.874347521066795,0.7803040742874146,0.2297198474407196,120439.359375,0.020685195922851562,10845.0,0.008907318115234375,4670.0,0.010801315307617188,5663.0,0.0,0,0.25040504336357117,131284.359375,5000,1000
othim26,full,0,1,1,0.007,26.001172962686937,0.23620353639125824,123838.6796875,25.98310838981159,0.7852832674980164,0.23717597126960754,124348.515625,0.020763397216796875,10886.0,0.008947372436523438,4691.0,0.010824203491210938,5675.0,0.0,0,0.2579393684864044,135234.515625,5000,1000
othim27,full,0,1,1,0.007,26.46265590052099,0.18833935260772705,98744.0625,26.44516301303092,0.7641991376876831,0.18880116939544678,98986.1875,0.020566940307617188,10783.0,0.008913040161132812,4673.0,0.010675430297851562,5597.0,0.0,0,0.20936810970306396,109769.1875,5000,1000
othim28,full,0,1,1,0.007,26.631379990031462,0.17165464162826538,89996.46875,26.60779952774742,0.7751731872558594,0.17227092385292053,90319.578125,0.018390655517578125,9642.0,0.007900238037109375,4142.0,0.009517669677734375,4990.0,0.0,0,0.19066157937049866,99961.578125,5000,1000
othim29,full,0,1,1,0.007,26.850524772312045,0.16241680085659027,85153.1796875,26.825630465958493,0.7743412852287292,0.1631620228290558,85543.890625,0.018659591674804688,9783.0,0.007963180541992188,4175.0,0.009748458862304688,5111.0,0.0,0,0.18182161450386047,95326.890625,5000,1000
othim30,full,0,1,1,0.007,26.58116006124962,0.17521540820598602,91863.3359375,26.57077502634225,0.7781950235366821,0.17652566730976105,92550.2890625,0.019535064697265625,10242.0,0.008092880249023438,4243.0,0.010601043701171875,5558.0,0.0,0,0.19606073200702667,102792.2890625,5000,1000
othim01,full,0,1,1,0.015,26.607504800563902,0.06571845710277557,34455.3984375,26.585962249738156,0.7234309911727905,0.06637084484100342,34797.4375,0.018049240112304688,9463.0,0.007890701293945312,4137.0,0.009309768676757812,4881.0,0.0,0,0.0844200849533081,44260.4375,5000,1000
othim02,full,0,1,1,0.015,26.636655457849503,0.06598708033561707,34596.234375,26.623259742954037,0.721930205821991,0.06774603575468063,35518.43359375,0.019201278686523438,10067.0,0.007099151611328125,3722.0,0.011247634887695312,5897.0,0.0,0,0.08694731444120407,45585.43359375,5000,1000
