image_name,mask_type,wsmse_tag,loss_type,lambda_dist,lambda_percep,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim26,erp,0,combined,0,1,1,1,0.05,31.0295273736528,1.04146230220795,546026.1875,30.7930986523871,0.9553582072258,1.04354214668274,547116.625,0.0184249877929688,9660,0.00783729553222656,4109,0.00991439819335938,5198,0,0,1.06196713447571,556776.625,5000,1000
othim27,erp,0,combined,0,1,1,1,0.05,32.0625918997726,1.04154920578003,546071.75,31.9856681141832,0.955229699611664,1.04219722747803,546411.5,0.0199375152587891,10453,0.009002685546875,4720,0.0101318359375,5312,0,0,1.06213474273682,556864.5,5000,1000
othim28,erp,0,combined,0,1,1,1,0.05,33.8142123452192,1.03588604927063,543102.625,33.319227952494,0.974215030670166,1.03781235218048,544112.5625,0.0173816680908203,9113,0.00788688659667969,4135,0.00895881652832031,4697,0,0,1.0551940202713,553225.5625,5000,1000
othim29,erp,0,combined,0,1,1,1,0.05,33.7747052483049,0.991563558578491,519864.875,33.2000506482263,0.974035263061523,0.992005228996277,520096.4375,0.0196514129638672,10303,0.00903511047363281,4737,0.00979232788085938,5134,0,0,1.01165664196014,530399.4375,5000,1000
othim30,erp,0,combined,0,1,1,1,0.05,33.5733438054267,1.0274510383606,538680.25,33.0947520656136,0.974703967571259,1.02947914600372,539743.5625,0.0183944702148438,9644,0.0078582763671875,4120,0.0098419189453125,5160,0,0,1.04787361621857,549387.5625,5000,1000
othim01,erp,0,combined,0,1,1,1,0.1,31.9848168180805,0.516307234764099,270693.6875,31.3331624167408,0.943541705608368,0.516718924045563,270909.53125,0.0186614990234375,9784,0.00902557373046875,4732,0.00893974304199219,4687,0,0,0.535380423069,280693.53125,5000,1000
othim02,erp,0,combined,0,1,1,1,0.1,32.3119995588649,0.530723452568054,278251.9375,31.8161209457745,0.944289207458496,0.531639695167542,278732.3125,0.0188446044921875,9880,0.009124755859375,4784,0.00902748107910156,4733,0,0,0.550484299659729,288612.3125,5000,1000
othim03,erp,0,combined,0,1,1,1,0.1,32.0428119335557,0.538489401340485,282323.53125,31.0652902425681,0.94276225566864,0.540343403816223,283295.5625,0.0174980163574219,9174,0.00791740417480469,4151,0.00902366638183594,4731,0,0,0.557841420173645,292469.5625,5000,1000
othim04,erp,0,combined,0,1,1,1,0.1,29.5449999049757,0.884622097015381,463796.75,29.2682334000077,0.947218179702759,0.885195732116699,464097.5,0.0183506011962891,9621,0.00870704650878906,4565,0.00898170471191406,4709,0,0,0.903546333312988,473718.5,5000,1000
othim05,erp,0,combined,0,1,1,1,0.1,30.436895764796,0.799911797046661,419384.15625,30.2156521670533,0.948357462882996,0.800524890422821,419705.59375,0.0195960998535156,10274,0.00902366638183594,4731,0.00990104675292969,5191,0,0,0.820120990276337,429979.59375,5000,1000
othim06,erp,0,combined,0,1,1,1,0.1,30.6066670840584,0.786842107772827,412531.875,29.9013366893365,0.940132856369019,0.787413418292999,412831.40625,0.0179500579833984,9411,0.00896453857421875,4700,0.00843238830566406,4421,0,0,0.805363476276398,422242.40625,5000,1000
othim07,erp,0,combined,0,1,1,1,0.1,32.8923815774426,0.36882671713829,193371.421875,32.04023482703,0.950721025466919,0.36993670463562,193953.375,0.0168895721435547,8855,0.00778388977050781,4081,0.00854110717773438,4478,0,0,0.386826276779175,202808.375,5000,1000
othim08,erp,0,combined,0,1,1,1,0.1,33.0519366585491,0.358117282390595,187756.59375,32.7654966692579,0.955203890800476,0.358843266963959,188137.21875,0.0196075439453125,10280,0.00884437561035156,4637,0.01007080078125,5280,0,0,0.378450810909271,198417.21875,5000,1000
othim09,erp,0,combined,0,1,1,1,0.1,33.3371785512803,0.386332750320435,202549.625,32.9864023554452,0.954667806625366,0.387058407068253,202930.078125,0.0197067260742188,10332,0.00919342041015625,4820,0.00980949401855469,5143,0,0,0.406765133142471,213262.078125,5000,1000
othim10,erp,0,combined,0,1,1,1,0.1,32.9862324083284,0.59971559047699,314423.6875,32.462901254625,0.946450471878052,0.600035846233368,314591.59375,0.01983642578125,10400,0.00899314880371094,4715,0.0102767944335938,5388,0,0,0.619872272014618,324991.59375,5000,1000
othim11,erp,0,combined,0,1,1,1,0.1,33.009435198464,0.640971541404724,336053.6875,32.1552308595033,0.948360443115234,0.642285466194153,336742.5625,0.0181522369384766,9517,0.00891494750976563,4674,0.00866889953613281,4545,0,0,0.660437703132629,346259.5625,5000,1000
othim12,erp,0,combined,0,1,1,1,0.1,32.7069548479224,0.657166242599487,344544.375,32.0474542061967,0.949717700481415,0.65756893157959,344755.5,0.019256591796875,10096,0.00884628295898438,4638,0.00996208190917969,5223,0,0,0.676825523376465,354851.5,5000,1000
othim13,erp,0,combined,0,1,1,1,0.1,33.4828315567158,0.423790514469147,222188.28125,32.6762932327125,0.954452216625214,0.424669086933136,222648.90625,0.0172920227050781,9066,0.00792503356933594,4155,0.0088043212890625,4616,0,0,0.441961109638214,231714.90625,5000,1000
othim14,erp,0,combined,0,1,1,1,0.1,33.5585752732209,0.424846976995468,222742.171875,32.2470770939023,0.952943205833435,0.425560295581818,223116.15625,0.0184841156005859,9691,0.00898170471191406,4709,0.00880813598632813,4618,0,0,0.444044411182404,232807.15625,5000,1000
othim15,erp,0,combined,0,1,1,1,0.1,33.3745521402071,0.425946235656738,223318.5,32.4629049238849,0.954076230525971,0.427113384008408,223930.421875,0.0172710418701172,9055,0.00782966613769531,4105,0.0088653564453125,4648,0,0,0.444384425878525,232985.421875,5000,1000
othim16,erp,0,combined,0,1,1,1,0.1,34.1496633599189,0.384496748447418,201587.03125,33.3576106190336,0.960967063903809,0.384903728961945,201800.40625,0.0181999206542969,9542,0.00900459289550781,4721,0.00862884521484375,4524,0,0,0.403103649616241,211342.40625,5000,1000
othim17,erp,0,combined,0,1,1,1,0.1,34.3287589189959,0.383339464664459,200980.28125,33.034449151585,0.962447047233582,0.383661448955536,201149.09375,0.0182151794433594,9550,0.00907325744628906,4757,0.00858306884765625,4500,0,0,0.401876628398895,210699.09375,5000,1000
othim18,erp,0,combined,0,1,1,1,0.1,34.1434609612393,0.378711104393005,198553.6875,33.4030796865899,0.962821006774902,0.379295229911804,198859.9375,0.0185050964355469,9702,0.00906562805175781,4753,0.00876426696777344,4595,0,0,0.397800326347351,208561.9375,5000,1000
othim19,erp,0,combined,0,1,1,1,0.1,30.6872879057574,0.743647158145905,389885.28125,29.967110262297,0.950146555900574,0.743906676769257,390021.34375,0.0178546905517578,9361,0.00884628295898438,4638,0.00858497619628906,4501,0,0,0.761761367321014,399382.34375,5000,1000
othim20,erp,0,combined,0,1,1,1,0.1,30.7307999077135,0.755154252052307,395918.3125,30.2859268505043,0.951087355613709,0.756384611129761,396563.375,0.0174293518066406,9138,0.0079193115234375,4152,0.00896453857421875,4700,0,0,0.773813962936401,405701.375,5000,1000
othim21,erp,0,combined,0,1,1,1,0.1,30.559075937512,0.760422110557556,398680.1875,30.1332163595168,0.951237142086029,0.76072371006012,398838.3125,0.0186290740966797,9767,0.0088958740234375,4664,0.00919532775878906,4821,0,0,0.779352784156799,408605.3125,5000,1000
othim22,erp,0,combined,0,1,1,1,0.1,32.3034424659835,0.410527586936951,215234.6875,31.0305105778696,0.949885308742523,0.411253750324249,215615.40625,0.0184326171875,9664,0.00898933410644531,4713,0.00873947143554688,4582,0,0,0.429686367511749,225279.40625,5000,1000
othim23,erp,0,combined,0,1,1,1,0.1,32.3973084454933,0.48012775182724,251725.21875,31.841851483645,0.955680549144745,0.480429202318192,251883.265625,0.0200672149658203,10521,0.00898551940917969,4711,0.0103569030761719,5430,0,0,0.500496417284012,262404.265625,5000,1000
othim24,erp,0,combined,0,1,1,1,0.1,31.4189014156494,0.556678175926209,291859.6875,31.0150355929093,0.948883712291718,0.556858420372009,291954.1875,0.0208244323730469,10918,0.0100040435791016,5245,0.0101261138916016,5309,0,0,0.577682852745056,302872.1875,5000,1000
othim25,erp,0,combined,0,1,1,1,0.1,29.0644159743649,0.703165650367737,368661.3125,28.6459713092731,0.932935118675232,0.703735291957855,368959.96875,0.0182132720947266,9549,0.00887298583984375,4652,0.00864601135253906,4533,0,0,0.721948564052582,378508.96875,5000,1000
othim26,erp,0,combined,0,1,1,1,0.1,28.9154018880662,0.699339151382446,366655.125,28.3274682272945,0.93130099773407,0.699909210205078,366954,0.0187110900878906,9810,0.00885009765625,4640,0.0091552734375,4800,0,0,0.718620300292969,376764,5000,1000
othim27,erp,0,combined,0,1,1,1,0.1,30.0007232065008,0.679696917533875,356356.9375,29.675288414115,0.929439663887024,0.680072247982025,356553.71875,0.0195236206054688,10236,0.0090484619140625,4744,0.010040283203125,5264,0,0,0.699595868587494,366789.71875,5000,1000
othim28,erp,0,combined,0,1,1,1,0.1,31.5608035413186,0.708370983600617,371390.40625,30.6756472373624,0.953318774700165,0.708503067493439,371459.65625,0.0195121765136719,10230,0.0100898742675781,5290,0.00888633728027344,4659,0,0,0.728015244007111,381689.65625,5000,1000
othim29,erp,0,combined,0,1,1,1,0.1,31.7144980510399,0.678265690803528,355606.5625,31.3003918122542,0.954885363578796,0.678475916385651,355716.78125,0.0196933746337891,10325,0.00892066955566406,4677,0.0100860595703125,5288,0,0,0.69816929101944,366041.78125,5000,1000
othim30,erp,0,combined,0,1,1,1,0.1,31.0609073113998,0.700220942497253,367117.4375,30.6816683693687,0.954464912414551,0.701109409332275,367583.25,0.0194721221923828,10209,0.00890731811523438,4670,0.0100173950195313,5252,0,0,0.720581531524658,377792.25,5000,1000
othim01,erp,0,combined,0,1,1,1,0.2,29.9906053959286,0.339510262012482,178001.15625,29.4962524477136,0.916123509407044,0.339703649282455,178102.546875,0.0189552307128906,9938,0.00907135009765625,4756,0.00920295715332031,4825,0,0,0.358658879995346,188040.546875,5000,1000
othim02,erp,0,combined,0,1,1,1,0.2,30.1544839220143,0.340312570333481,178421.796875,29.7989674073437,0.918914496898651,0.341198056936264,178886.046875,0.0187320709228516,9821,0.0091552734375,4800,0.00889396667480469,4663,0,0,0.359930127859116,188707.046875,5000,1000
othim03,erp,0,combined,0,1,1,1,0.2,30.0679931929732,0.345142185688019,180953.90625,28.7638574041079,0.912362098693848,0.346584379673004,181710.03125,0.0173854827880859,9115,0.00788307189941406,4133,0.0090789794921875,4760,0,0,0.36396986246109,190825.03125,5000,1000
othim04,erp,0,combined,0,1,1,1,0.2,27.0923901333055,0.563767194747925,295576.375,26.7191884380867,0.902765691280365,0.565299868583679,296379.9375,0.0166854858398438,8748,0.00768280029296875,4028,0.008453369140625,4432,0,0,0.581985354423523,305127.9375,5000,1000
othim05,erp,0,combined,0,1,1,1,0.2,28.3260460987576,0.509208559989929,266971.9375,28.0559167188738,0.908202886581421,0.511981129646301,268425.5625,0.0164833068847656,8642,0.00682830810546875,3580,0.00897789001464844,4707,0,0,0.528464436531067,277067.5625,5000,1000
othim06,erp,0,combined,0,1,1,1,0.2,28.4204169811918,0.499457955360413,261859.8125,27.8287386448696,0.909866034984589,0.500316679477692,262310.03125,0.0174388885498047,9143,0.00799179077148438,4190,0.00913619995117188,4790,0,0,0.517755568027496,271453.03125,5000,1000
othim07,erp,0,combined,0,1,1,1,0.2,30.7628409527787,0.235702261328697,123575.8671875,30.0650797747808,0.931773841381073,0.235931903123856,123696.265625,0.0182342529296875,9560,0.00886344909667969,4647,0.0089263916015625,4680,0,0,0.254166156053543,133256.265625,5000,1000
othim08,erp,0,combined,0,1,1,1,0.2,30.8452567469584,0.222658723592758,116737.296875,30.2815313015014,0.9330033659935,0.223069220781326,116952.515625,0.0188388824462891,9877,0.009063720703125,4752,0.00906944274902344,4755,0,0,0.241908103227615,126829.515625,5000,1000
othim09,erp,0,combined,0,1,1,1,0.2,31.2466467693424,0.244402781128883,128137.4453125,30.4018744493753,0.934253931045532,0.244820445775986,128356.421875,0.0183620452880859,9627,0.00907516479492188,4758,0.00871849060058594,4571,0,0,0.263182491064072,137983.421875,5000,1000
othim10,erp,0,combined,0,1,1,1,0.2,31.40444366266,0.372576832771301,195337.5625,30.1229943460969,0.917889475822449,0.373630076646805,195889.765625,0.0176181793212891,9237,0.00806045532226563,4226,0.00887489318847656,4653,0,0,0.391248255968094,205126.765625,5000,1000
othim11,erp,0,combined,0,1,1,1,0.2,31.014337752668,0.406595945358276,213173.375,29.67262511243,0.916447043418884,0.407888680696487,213851.140625,0.0175895690917969,9222,0.00807571411132813,4234,0.00893592834472656,4685,0,0,0.425478249788284,223073.140625,5000,1000
othim12,erp,0,combined,0,1,1,1,0.2,30.5587685785487,0.418698966503143,219518.84375,29.8273157773853,0.917120158672333,0.419902503490448,220149.84375,0.0176639556884766,9261,0.00816535949707031,4281,0.00893020629882813,4682,0,0,0.437566459178925,229410.84375,5000,1000
othim13,erp,0,combined,0,1,1,1,0.2,31.2780949186536,0.270177751779556,141650.953125,30.7013857838237,0.933621823787689,0.270655035972595,141901.1875,0.0178565979003906,9362,0.00793266296386719,4159,0.00934791564941406,4901,0,0,0.288511633872986,151263.1875,5000,1000
othim14,erp,0,combined,0,1,1,1,0.2,30.4488137045933,0.267462342977524,140227.296875,29.681060059715,0.929163813591003,0.268765151500702,140910.34375,0.0175895690917969,9222,0.00792312622070313,4154,0.00908279418945313,4762,0,0,0.286354720592499,150132.34375,5000,1000
othim15,erp,0,combined,0,1,1,1,0.2,30.9992780441856,0.272680789232254,142963.265625,29.2251107241449,0.923502087593079,0.273170292377472,143219.90625,0.0175285339355469,9190,0.00914955139160156,4797,0.00770378112792969,4039,0,0,0.290698826313019,152409.90625,5000,1000
othim16,erp,0,combined,0,1,1,1,0.2,31.8890899923465,0.236388742923737,123935.78125,29.6712408606181,0.938823878765106,0.237685650587082,124615.734375,0.0162467956542969,8518,0.00806427001953125,4228,0.00747489929199219,3919,0,0,0.253932446241379,133133.734375,5000,1000
othim17,erp,0,combined,0,1,1,1,0.2,31.9635164562209,0.236558184027672,124024.6171875,30.5635693785659,0.939491868019104,0.237433910369873,124483.75,0.0162887573242188,8540,0.00811004638671875,4252,0.00760650634765625,3988,0,0,0.253722667694092,133023.75,5000,1000
othim18,erp,0,combined,0,1,1,1,0.2,31.9658013883412,0.233466312289238,122403.5859375,30.6066306278679,0.93384450674057,0.234117612242699,122745.0546875,0.0184249877929688,9660,0.00910758972167969,4775,0.00886344909667969,4647,0,0,0.252542600035667,132405.0546875,5000,1000
othim19,erp,0,combined,0,1,1,1,0.2,28.5677975640378,0.478805541992188,251032,28.3139545183491,0.91412091255188,0.479524254798889,251408.8125,0.0172004699707031,9018,0.00789451599121094,4139,0.00874519348144531,4585,0,0,0.496724724769592,260426.8125,5000,1000
othim20,erp,0,combined,0,1,1,1,0.2,28.5084180174006,0.489509105682373,256643.75,27.8723339667178,0.914161562919617,0.490865409374237,257354.84375,0.0175762176513672,9215,0.00801467895507813,4202,0.00887107849121094,4651,0,0,0.508441627025604,266569.84375,5000,1000
othim21,erp,0,combined,0,1,1,1,0.2,28.4472772950928,0.486962467432022,255308.578125,28.1367123919793,0.913610696792603,0.487962514162064,255832.890625,0.0174560546875,9152,0.00785255432128906,4117,0.00916862487792969,4807,0,0,0.505418568849564,264984.890625,5000,1000
othim22,erp,0,combined,0,1,1,1,0.2,30.1059951017599,0.242873400449753,127335.609375,28.4537102401123,0.922693490982056,0.244724243879318,128305.984375,0.0163326263427734,8563,0.00797843933105469,4183,0.0077667236328125,4072,0,0,0.261056870222092,136868.984375,5000,1000
othim23,erp,0,combined,0,1,1,1,0.2,30.0113932527611,0.303482294082642,159112.125,29.8378428450806,0.932045459747315,0.303728580474854,159241.25,0.0199565887451172,10463,0.00901603698730469,4727,0.0102195739746094,5358,0,0,0.323685169219971,169704.25,5000,1000
othim24,erp,0,combined,0,1,1,1,0.2,29.1756485180911,0.353989243507385,185592.3125,28.6245005136154,0.920613169670105,0.354585528373718,185904.9375,0.0185279846191406,9714,0.00797843933105469,4183,0.00996208190917969,5223,0,0,0.373113512992859,195618.9375,5000,1000
othim25,erp,0,combined,0,1,1,1,0.2,26.6567719443605,0.441107869148254,231267.5625,26.2677204471167,0.895692527294159,0.441501617431641,231474,0.0184917449951172,9695,0.00897407531738281,4705,0.00894927978515625,4692,0,0,0.459993362426758,241169,5000,1000
othim26,erp,0,combined,0,1,1,1,0.2,26.547194623843,0.433592915534973,227327.5625,26.3927620431402,0.89530748128891,0.433835804462433,227454.90625,0.019439697265625,10192,0.00880241394042969,4615,0.0101852416992188,5340,0,0,0.453275501728058,237646.90625,5000,1000
othim27,erp,0,combined,0,1,1,1,0.2,27.8775320018203,0.425269186496735,222963.53125,27.4642927733082,0.894624412059784,0.42591392993927,223301.5625,0.017974853515625,9424,0.00813484191894531,4265,0.00913047790527344,4787,0,0,0.443888783454895,232725.5625,5000,1000
othim28,erp,0,combined,0,1,1,1,0.2,29.0154005122346,0.4373699426651,229307.8125,28.058002305904,0.91923063993454,0.437556594610214,229405.671875,0.019134521484375,10032,0.009124755859375,4784,0.00931549072265625,4884,0,0,0.456691116094589,239437.671875,5000,1000
othim29,erp,0,combined,0,1,1,1,0.2,29.2664722565006,0.426817387342453,223775.234375,28.6420403495681,0.915611267089844,0.4275141954422,224140.5625,0.0172863006591797,9063,0.00811004638671875,4252,0.00872039794921875,4572,0,0,0.444800496101379,233203.5625,5000,1000
othim30,erp,0,combined,0,1,1,1,0.2,28.672127504507,0.434431940317154,227767.453125,28.0917633166851,0.917862057685852,0.435399949550629,228274.96875,0.0183200836181641,9605,0.00888633728027344,4659,0.00898933410644531,4713,0,0,0.453720033168793,237879.96875,5000,1000
