image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim29,full,0,1,0.00802,26.365328597209658,0.16337421536445618,85655.140625,26.332063970839332,0.16455435752868652,86273.875,0.01563262939453125,8196.0,0.006725311279296875,3526.0,0.008159637451171875,4278.0,0.0,0,0.18018698692321777,94469.875,1000,1000
othim30,full,0,1,0.00802,25.76566620716366,0.1605253517627716,84161.515625,25.753128161342506,0.16152217984199524,84684.140625,0.017581939697265625,9218.0,0.0077972412109375,4088.0,0.009033203125,4736.0,0.0,0,0.17910411953926086,93902.140625,1000,1000
othim01,full,0,1,0.00604,28.01463736155422,0.13760340213775635,72143.8125,28.002423263806165,0.1378764510154724,72286.96875,0.018739700317382812,9825.0,0.007659912109375,4016.0,0.010129928588867188,5311.0,0.0,0,0.15661615133285522,82111.96875,1000,1000
othim02,full,0,1,0.00604,27.901310047226875,0.1369541585445404,71803.421875,27.877090290298156,0.13801315426826477,72358.640625,0.01767730712890625,9268.0,0.006557464599609375,3438.0,0.01016998291015625,5332.0,0.0,0,0.15569046139717102,81626.640625,1000,1000
othim03,full,0,1,0.00604,28.09435458059823,0.1417425572872162,74313.921875,28.088653286915417,0.14386612176895142,75427.28125,0.017667770385742188,9263.0,0.0065441131591796875,3431.0,0.010282516479492188,5391.0,0.0,0,0.1615338921546936,84690.28125,1000,1000
othim04,full,0,1,0.00604,25.28565249175735,0.29582637548446655,155098.21875,25.28218713235616,0.2969110608100891,155666.90625,0.018964767456054688,9943.0,0.0075664520263671875,3967.0,0.01053619384765625,5524.0,0.0,0,0.3158758282661438,165609.90625,1000,1000
othim05,full,0,1,0.00604,26.240810908889813,0.23767021298408508,124607.640625,26.220955820800608,0.23856279253959656,125075.609375,0.017480850219726562,9165.0,0.007694244384765625,4034.0,0.008924484252929688,4679.0,0.0,0,0.2560436427593231,134240.609375,1000,1000
othim06,full,0,1,0.00604,26.454167968542816,0.24597673118114471,128962.6484375,26.430136858108426,0.2472265064716339,129617.890625,0.016857147216796875,8838.0,0.0074138641357421875,3887.0,0.008579254150390625,4498.0,0.0,0,0.2640836536884308,138455.890625,1000,1000
othim07,full,0,1,0.00604,29.19284273876529,0.11903154104948044,62406.80859375,29.17836284830567,0.11941251158714294,62606.546875,0.019422531127929688,10183.0,0.008707046508789062,4565.0,0.009983062744140625,5234.0,0.0,0,0.13883504271507263,72789.546875,1000,1000
othim08,full,0,1,0.00604,29.28862828410054,0.1074027270078659,56309.9609375,29.26216036161337,0.10843437910079956,56850.84375,0.017192840576171875,9014.0,0.0076961517333984375,4035.0,0.008670806884765625,4546.0,0.0,0,0.12562721967697144,65864.84375,1000,1000
othim09,full,0,1,0.00604,29.290686790810913,0.11729675531387329,61497.28125,29.265278039580902,0.11819566786289215,61968.5703125,0.018716812133789062,9813.0,0.007663726806640625,4018.0,0.01020050048828125,5348.0,0.0,0,0.1369124799966812,71781.5703125,1000,1000
othim10,full,0,1,0.00604,28.498203774209486,0.12025175988674164,63046.5546875,28.472889298191173,0.12086370587348938,63367.390625,0.01729583740234375,9068.0,0.007579803466796875,3974.0,0.008726119995117188,4575.0,0.0,0,0.13815954327583313,72435.390625,1000,1000
